id,nombre,precio,precioCaja,descripcion,folderId,finalArtId,proveedor,codCaja,stockJson,familia,subcategoria,unidad,unidadDetalle,imagen,fecha
1619,Grifo de 3/4,50.0,0.0,,1vR4p7XmLzU5zA5H_usfi6rqYDqvMMlki,,,,"{""isCatalog"": false}",,,Unidad,,,
1620,Estaño para soldar,1.0,0.0,,1VRkyvmlyTdxPR8CJpZmFTwRlv8ZnP607,,,,"{""isCatalog"": false}",,,Unidad,,,
1621,Perfil montante estructura metálico 69mm x 35mm de margo 3mts,20.0,0.0,,1vRNoaCtNgFFnjIMQPUjCJ9W9rOqSMOgf,,,,"{""isCatalog"": false}",,,Unidad,,,
1622,Grifo para exterior,70.0,0.0,,1VrPxVHbKiJ91pMHH8yYLEYk5WBl9Kq5a,,,,"{""isCatalog"": false}",,,Unidad,,,
1623,Cable 7x12 negro (rollo 100mts),0.0,0.0,,1VsOLuDVNLG51nkKxdZyU4gKua2vyDLDB,,,,"{""isCatalog"": false}",,,Unidad,,,
1624,Reactancia de 40W 220V marca ELT (España),22.0,0.0,,1vsWcKYtRWEEFg2xbCsCgJpiSfHgpVj5p,,,,"{""isCatalog"": false}",,,Unidad,,,
1625,Luminaria Pública de 150W con fotocelula,650.0,0.0,,1Vsyg_H3ywuR20jWW5gTyqE9_8B-tGP0b,,,,"{""isCatalog"": false}",,,Unidad,,,
1626,Adaptador simple,15.0,0.0,,1VT0G6Kiu1dAymJqIxE6FVG1njV7KPHW-,,,,"{""isCatalog"": false}",,,Unidad,,,
1627,Tubo fluorescente 20W 220V,20.0,0.0,,1VTaNFqM1Y9Neaymy29J2CR_FgFnelZ1U,,,,"{""isCatalog"": false}",,,Unidad,,,
1628,Enchufe tipo L,20.0,0.0,,1vth_4Vxg-L9wjspw520gTA-UpgmKAIW0,,,,"{""isCatalog"": false}",,,Unidad,,,
1629,RJ45 CAT6 (CAJA DE 100U),380.0,0.0,,1VtiQLnbYn46DcClVVFdLGEwM99fXG1RY,,,,"{""isCatalog"": false}",,,Unidad,,,
1630,Focos LED de 50W IP:66 (colores),150.0,0.0,,1vtX8qwLRVuLiKuwOrcQXJto3wgAbnl4A,,,,"{""isCatalog"": false}",,,Unidad,,,
1631,Tomacorriente en placa doble de 15Amp,45.0,0.0,,1VuwPndx3MZhh255Sh9391Y7GJM1l3T8j,,,,"{""isCatalog"": false}",,,Unidad,,,
1632,Cable UTP Cat 6 para interiores,495.0,0.0,Cable UTP CAT6 para interiores caja de 305mts,1vwd7tNEuOgqFCXHgq0ullG6-asAbecrt,,,,"{""isCatalog"": false}",,,Unidad,,,
1633,Tomacorriente doble de pared,40.0,0.0,,1vwe45Fh5SM5pNr52Ptt33AgTQFUYm-L7,,,,"{""isCatalog"": false}",,,Unidad,,,
1634,Dicroicos LED,18.0,0.0,,1vX8Xvxvy8vPtkSbjVUYy_VdOjYuA_fe1,,,,"{""isCatalog"": false}",,,Unidad,,,
1635,Conector RJ11,2.0,0.0,,1VxTWv0eWJqh_dHCx8AuUpdZO9A7zXIBP,,,,"{""isCatalog"": false}",,,Unidad,,,
1636,Tubo negro fluorescente 40W con canoa 1X36/40W,150.0,0.0,,1vZkGWHPqWquYjfEPir6ee7v2EohOvqiu,,,,"{""isCatalog"": false}",,,Unidad,,,
1637,Tubo LED 9W D&P,17.0,0.0,,1VzoVTamwU99XYviaBIcBFpy7sJpdrBwH,,,,"{""isCatalog"": false}",,,Unidad,,,
1638,"CLAVO DE 3/4"" BSA DE 1 KGR",35.0,0.0,,1W-mxCalAbpsXIRGN4zLyTkLwhLXuxyHw,,,,"{""isCatalog"": false}",,,Unidad,,,
1639,Brilla metal de 70 gramos BRASSO,0.0,0.0,,1w1iNM9DAU5F640ANzNQPrA2fU4xfhRUZ,,,,"{""isCatalog"": false}",,,Unidad,,,
1640,Soquet tipo plano,10.0,0.0,,1w2oJ7_rT6guUGJrbfaMaVlpaV8kHGp72,,,,"{""isCatalog"": false}",,,Unidad,,,
1641,Foco botellón de 18W,25.0,0.0,,1W2QVEyeNxK68URUv6BkePAsgUwW1D_so,,,,"{""isCatalog"": false}",,,Unidad,,,
1642,Caja para térmico T8 (4 termicos bipolares),60.0,0.0,,1w60c8U1HffnNabzZ2wzV6BebdxHzn1ba,,,,"{""isCatalog"": false}",,,Unidad,,,
1643,Alambre de amarre (kilo),20.0,0.0,,1w96xyH03Vc_UWF6WSpdCFvi8ukBeBbou,,,,"{""isCatalog"": false}",,,Unidad,,,
1644,Broca N°6 pars concreto,15.0,0.0,,1W9iI0IkJnNci0fGBLOSPzudorgwhKOkg,,,,"{""isCatalog"": false}",,,Unidad,,,
1645,Cable de cobre bajo goma 2*2.5mm (rollo de 100m),950.0,0.0,,1Wa41IwZtZgirfncgBT6y6yWVVy9WdRqT,,,,"{""isCatalog"": false}",,,Unidad,,,
1646,Cable de cobre 7 hilos #8 (Rollo 100 metros),2400.0,0.0,,1waJA7yzdgu79tg0KFzJQVZlA_sVhciuo,,,,"{""isCatalog"": false}",,,Unidad,,,
1647,Placa interruptor doble SICA,45.0,0.0,,1WAo3hCW3mzVoxwplRXjuJGciTPW93HO2,,,,"{""isCatalog"": false}",,,Unidad,,,
1648,Cable de cobre AWG de 7 hilos N°14 (rollo de 100mts),850.0,0.0,,1waxJ38UJJZyDxEQq1NHAVE232T-9tuYq,,,,"{""isCatalog"": false}",,,Unidad,,,
1649,"Cable cordón bipolar blanco de cobre No 12, marca Cablesol",575.0,0.0,,1WB0wTiNB6APh91ZtGsY7u3ii44-8hRJt,,,,"{""isCatalog"": false}",,,Unidad,,,
1650,"Reflector LED 200W IP66, AC220, 50/60Hz, Booniga",280.0,0.0,,1wBRj3Uihb1P3yydScrwgPAclSRspOc91,,,,"{""isCatalog"": false}",,,Unidad,,,
1651,Cunta Vulcanizante,95.0,0.0,,1WCEJ5wO3A_bNmzLx9iBowV0i8aDRAfx_,,,,"{""isCatalog"": false}",,,Unidad,,,
1652,Tubo LED 60cm 15W,20.0,0.0,,1WcIDB2a8TIFQ7AdU2H7u_kPhJL76rJHC,,,,"{""isCatalog"": false}",,,Unidad,,,
1653,Destellador rollo,210.0,0.0,,1WCyjGOuniX8pwaAqZqo1vIJ1P1aLfQZi,,,,"{""isCatalog"": false}",,,Unidad,,,
1654,Pintura anticorrosiva color caoba mate/guindo (balde 18L),1580.0,0.0,,1WdxciUV4GaP-9UWxijPuR1ztQ5b0iuuw,,,,"{""isCatalog"": false}",,,Unidad,,,
1655,Panel LED 24W,65.0,0.0,,1weflBqavQjixPeawHqAFb8U3HWtw-P_S,,,,"{""isCatalog"": false}",,,Unidad,,,
1656,Panel LED de 18W de sobreponer,55.0,0.0,,1wEU9-aAsyKh56odpLrIvEFWh8VOqUbdF,,,,"{""isCatalog"": false}",,,Unidad,,,
1657,Ignitor Universal 70-400W,65.0,0.0,Ignitor Universal 70-400W,1wF6WWm9HjVeiNfswHRk6qkUt8q9H78S4,,,,"{""isCatalog"": false}",,,Unidad,,,
1658,Par de guantes de cuero de trabajo (primera),35.0,0.0,,1WfzdeYU7NlwDgaXTLC6_GaLkLAHdOwbH,,,,"{""isCatalog"": false}",,,Unidad,,,
1659,Interruptor simple Mr Three color Negro Mate,32.0,0.0,,1wG81-QPW5ZtMTPD3DeH8gEg7zMb0DTuu,,,,"{""isCatalog"": false}",,,Unidad,,,
1660,Termicos de 32A,45.0,0.0,,1wGQWpoaSORz26r9N8gxtS-rf5hhl4hEi,,,,"{""isCatalog"": false}",,,Unidad,,,
1661,Interruptor diferencial 32A,190.0,0.0,,1whOQAtVuoHCUCwhqbZ6c0Wi9PAqZO2Ym,,,,"{""isCatalog"": false}",,,Unidad,,,
1662,Sierra mecánica en hoja,29.0,0.0,,1WhUk1G-1H-89aDCPiKZL36lIRIWhx6eL,,,,"{""isCatalog"": false}",,,Unidad,,,
1663,Linterna de minería Chalimex grande,590.0,0.0,,1wjHyTj2XONjp3-ynx7QvwqIc-4i9uIxZ,,,,"{""isCatalog"": false}",,,Unidad,,,
1664,Metro Cable Bipolar Tigre #14,9.0,0.0,,1Wkjzzi_lplzwZ-mqgE7iZPWduI4jIABv,,,,"{""isCatalog"": false}",,,Unidad,,,
1665,Batería 3V CR2032,10.0,0.0,,1wKLZmxpAVabRDHbvUrnqNHO17KMfbu3s,,,,"{""isCatalog"": false}",,,Unidad,,,
1666,"Reflector LED de 810W, luz blanca, para exterior",1150.0,0.0,,1wLJZMAJSpv4DM0uoc8tgRWkAdopydAcv,,,,"{""isCatalog"": false}",,,Unidad,,,
1667,"Interruptor doble, Mr Three",38.0,0.0,,1WlT6aZIGIHT8xlt-L4NFF29_WZaPv9v6,,,,"{""isCatalog"": false}",,,Unidad,,,
1668,Carrete de estaño,120.0,0.0,,1WM0csymh5goeIQrxR_JWC-wYItdYtQuK,,,,"{""isCatalog"": false}",,,Unidad,,,
1669,Enchufe sobrepuesto NEMA color crema 20Amp,45.0,0.0,,1wm9H4KmMwO3O7z0N5YTZHLCnC0_wXf9E,,,,"{""isCatalog"": false}",,,Unidad,,,
1670,Cinta Aislante grande 3M 20Y,14.0,0.0,,1WNgAYuSLI2m8ATshdyuR_V5wk4BOCP5_,,,,"{""isCatalog"": false}",,,Unidad,,,
1671,"Pantalla LED cuadrada 60*60 - 48W Blanca, Marca LENTELUX - INDUSTRIA BRASIL",192.0,0.0,,1WO_ExkThqVp3a1ukbkO4BYqf0N9CD4LO,,,,"{""isCatalog"": false}",,,Unidad,,,
1672,Clavija Plana 15Amp,10.0,0.0,,1wog1SV9pQK0PRXwsUZhc8BvjvDsfp4Ol,,,,"{""isCatalog"": false}",,,Unidad,,,
1673,Compresora SCHULZ 200L 3HP,13950.0,0.0,,1wohNgl5WpbiNN9zwAtTseC5i48lJjoPL,,,,"{""isCatalog"": false}",,,Unidad,,,
1674,Chapa cuadrada,15.0,0.0,,1woyyA8JXZsDDfsFcJ23qUEXXSwtM1Tcm,,,,"{""isCatalog"": false}",,,Unidad,,,
1675,Enchufe Shucko con placa tomacorriente,48.0,0.0,,1Wp_zHImyYSHDkbcjEAz2-WAkPpOgpROD,,,,"{""isCatalog"": false}",,,Unidad,,,
1676,Reflector LED 30W marca BOONIGA,95.0,0.0,,1WQ_qfXuU-qtQafssYx33P6qj8RIP8XSs,,,,"{""isCatalog"": false}",,,Unidad,,,
1677,Chaoa de perilla YALE,150.0,0.0,,1wqcovT7MRtU8VluUTASuczhoStAqbxcm,,,,"{""isCatalog"": false}",,,Unidad,,,
1678,Conectores RJ45 (100U),250.0,0.0,,1WsaExH1pfh_r0074W9gmT981rD-CNUBw,,,,"{""isCatalog"": false}",,,Unidad,,,
1679,"Lampara tubo fluorescente 18W, 60cm",18.0,0.0,,1wsCVErirEMcTzJfR6q0FifB9s-cxwh6l,,,,"{""isCatalog"": false}",,,Unidad,,,
1680,Canoa para LED 1.2m,28.0,0.0,,1WSFYZGaz8z9Z6lblf8bZc8EsaXDwkGT2,,,,"{""isCatalog"": false}",,,Unidad,,,
1681,Aplique LED p/exterior tipo tortuga 18W,78.0,0.0,,1wSiyUkOrrYO4Dq8aHIjXilAsCHJ3f7hM,,,,"{""isCatalog"": false}",,,Unidad,,,
1682,Rollo cable bipolar N°10 Tigre,1300.0,0.0,,1WSlTdUypnXXSGCxUYLQKD-qbNjhTutqV,,,,"{""isCatalog"": false}",,,Unidad,,,
1683,Tubo LED 1.2M luz blanca transparente,25.0,0.0,,1WtBW3NQYY0npUuk1E-ce9GvQwOECSrZ-,,,,"{""isCatalog"": false}",,,Unidad,,,
1684,Rollo Cable engomado para exteriores 2.5mm (Eq.#14),790.0,0.0,,1wTcN2CNJJbR_IvhRAz_fzoHu4EvXeO8h,,,,"{""isCatalog"": false}",,,Unidad,,,
1685,Cinta Teflón de 3/4,3.5,0.0,,1wtHOR45Lr8u8s5Q_vnSB9TkQ4gZ8FTUJ,,,,"{""isCatalog"": false}",,,Unidad,,,
1686,Botines con punta de acero,350.0,0.0,,1wTzSnrEuknj8oqx1VSsbdUPSlzrA0lxM,,,,"{""isCatalog"": false}",,,Unidad,,,
1687,Foco LED de 7W,10.0,0.0,,1wuI2HLbZtYFpsyXttIVmrtqLizJwLJoS,,,,"{""isCatalog"": false}",,,Unidad,,,
1688,Cable #12,680.0,0.0,,1wvDNARRcO5uYKn2RS1EyG_1ccADCBpoO,,,,"{""isCatalog"": false}",,,Unidad,,,
1689,Tomacorriente doble sobrepuesto,20.0,0.0,,1wWauws5PEYntgHiGg8OedJrYS6eEnrZH,,,,"{""isCatalog"": false}",,,Unidad,,,
1690,Tomacorriente,25.0,0.0,"Doble para pared
Material PVC
Marca Osmar",1WWk8AJJSeBt-_LOxp-jle4BxJinZk3Ea,,,,"{""isCatalog"": false}",,,Unidad,,,
1691,Térmico bipolar 2*63,45.0,0.0,,1wYajJJl3zcynOAFVf2eboiXACl46WA18,,,,"{""isCatalog"": false}",,,Unidad,,,
1692,Tasa/inodoro con tanque,380.0,0.0,Tasa/inodoro con tanque. Industria Boliviana,1wzVa5E5cnLYVXc6-kOBLLXwRbTJHmKHz,,,,"{""isCatalog"": false}",,,Unidad,,,
1693,Interruptor triple en placa,35.0,0.0,,1wzvYf6xcxJ9NMcHgiF6RbT7fl4nUnWCd,,,,"{""isCatalog"": false}",,,Unidad,,,
1694,Condensador de 13 microfaradios,60.0,0.0,,1X_qwTBSqSTVAjSU09EVsFUz5uqPfzbQi,,,,"{""isCatalog"": false}",,,Unidad,,,
1695,Clavija,12.0,0.0,,1X_zxh3Kf6udAQvK_r36-Nnxbra8YGMxi,,,,"{""isCatalog"": false}",Material Eléctrico,Clavijas,Unidad,,,
1696,Paquete cinta aislante 3M (10 unidades),145.0,0.0,,1x-DatdH44BQA9VJ6L-06yfEcRzdI3v0v,,,,"{""isCatalog"": false}",,,Unidad,,,
1697,Bateria recargable de 9V,125.0,0.0,,1X1D36c6rcUNTWkFa1WM3Sh6Cjf3W93aH,,,,"{""isCatalog"": false}",,,Unidad,,,
1698,Cable cordón No.2 X 22 (metro),3.5,0.0,,1x1IYEo_ALZeCUob-HmFOtIZqjvvZQpxK,,,,"{""isCatalog"": false}",,,Unidad,,,
1699,Tomacorriente doble sobrepuesto c/linea a tierra nema 10Amp,15.0,0.0,,1x1ROhcfLN-iU3vCzdE6dq2RrF1_Q2HKH,,,,"{""isCatalog"": false}",,,Unidad,,,
1700,Tornillos hexagonales de encarne N°10,1.1,0.0,"5/16 x 2""",1x4gHUzjwjAbC90yaXn3mYE0SUlEIeNJu,,,,"{""isCatalog"": false}",,,Unidad,,,
1701,Pantalla LED redonda 15cm 12W sobrepuesto,30.0,0.0,,1x4maQnk_13k_0CohpcTq8qXMCvsUXk-4,,,,"{""isCatalog"": false}",,,Unidad,,,
1702,Regleta de energia eléctrica tipo plano/redondo,20.0,0.0,Regleta electrica para tipo plano/redondo,1X5_IZ0rtNx-o412neVaCz7rpysGBwdwn,,,,"{""isCatalog"": false}",,,Unidad,,,
1703,Cable tipo alambre de 7 hilos N°12,850.0,0.0,,1x5IILEGiyeYCtDzL3uFYQ2Xapx5dibYd,,,,"{""isCatalog"": false}",,,Unidad,,,
1704,TERMICOS BIPOLARES 32 AMP,50.0,0.0,,1x6nu5A9tV80ea23ukG8nxsCB2tO4Rohy,,,,"{""isCatalog"": false}",,,Unidad,,,
1705,Tomacorriente sobrepuesto triple nema 25Amp,80.0,0.0,,1X7dxK5lEdpqlqUaioLoFWfWKTuIENIMg,,,,"{""isCatalog"": false}",,,Unidad,,,
1706,Térmico monopolar 40 amperios,30.0,0.0,,1x7tDu-7RrKIxXA0S0oixaMzSkXHbJkuq,,,,"{""isCatalog"": false}",,,Unidad,,,
1707,BOLSA RAMPLU #8 IV PLAST (BOLSA DE 1000u),90.0,0.0,,1X8mXuHkletC931_-ga68oTVPyGBI4jse,,,,"{""isCatalog"": false}",,,Unidad,,,
1708,Guirnalda de 5 metros ( 10 soquets),170.0,0.0,,1X9EcnSOCS9KGKio7-0CEPSWwwRK44OXS,,,,"{""isCatalog"": false}",,,Unidad,,,
1709,Panel LED Negro 12W sobrepuesto,65.0,0.0,,1xaitwt6Bp1JY2s1pJ1omAr3ma5oiyj2q,,,,"{""isCatalog"": false}",,,Unidad,,,
1710,DETECTOR DE ENERGÍA ELÉCTRICA (UNI-T),95.0,0.0,,1XAr3H_KnL_Ckq8Ob0gI9UOKvXgFar5Q4,,,,,,,Unidad,,,
1711,Ramplu #8,0.3,0.0,,1xAU4R-7EVVYPteP2dB1aaKgBSjXMajJq,,,,"{""isCatalog"": false}",,,Unidad,,,
1712,Balastro/reactancia electrónica 2*40,72.0,0.0,,1xAzrtupp6ZeVHwP2XGFSTdJhvuMIA6xw,,,,"{""isCatalog"": false}",,,Unidad,,,
1713,Pila AAA recargable (paquete 4 pilas con cargador doble),185.0,0.0,,1XbulncqUkKhHfx_pA_301jNtJZ4uun0m,,,,"{""isCatalog"": false}",,,Unidad,,,
1714,Plafón de SPUTNIK 6 focos,780.0,0.0,,1XcAOSCRXpRK0Y2XDDyWDwISd8IrfSe_T,,,,"{""isCatalog"": false}",,,Unidad,,,
1715,Cinta Aislante 20Y Million,14.0,0.0,Cinta aislante 20Y Million 3/4,1xdMXVdXTpo9Dd2TbJs7hBqz8VwA5tE16,,,,"{""isCatalog"": false}",,,Unidad,,,
1716,Focos led de 12W,17.0,0.0,,1xefLvhkJbmYPRDWx7HRwi-oXOSG1kA3O,,,,"{""isCatalog"": false}",,,Unidad,,,
1717,"Disco de corte madera de 7""",50.0,0.0,,1XeTk7Qfq8hnk4a_Vb9uux-Q4uMQXFEGo,,,,"{""isCatalog"": false}",,,Unidad,,,
1718,Spot LED 7W luz cálida,30.0,0.0,,1XEwJcUP_rKiPBI1tBJu1R6P6wCH4Duvw,,,,"{""isCatalog"": false}",,,Unidad,,,
1719,Tubo LED 20W 120cm luz blanca,25.0,0.0,,1XF0UdTsIPSgqaZ2O9hQoBO3e-rkaj7Rv,,,,"{""isCatalog"": false}",,,Unidad,,,
1720,Placa de Drywall de largo 2.40 Metros Ancho 1.20metros espesor 10mm,40.0,0.0,,1xfeCMsR7VoCjJTaby5vPtIJGpzlykt9H,,,,"{""isCatalog"": false}",,,Unidad,,,
1721,Panel LED tipo torta sobrepuesto 36W redondo,185.0,0.0,,1XFrjkaKhvQIaQ2FhjMR0ftGVxWJdxkAh,,,,"{""isCatalog"": false}",,,Unidad,,,
1722,Panel LED empotrado 12W cálido,34.0,0.0,,1xGDh7RXKO3PokNUEcnhPFl_U6dYZ0zod,,,,"{""isCatalog"": false}",,,Unidad,,,
1723,Cable UTP CAT 6 marca ASBELL cobre puro (caja de 305Mts),1850.0,0.0,,1XgRjd3A8jz0zEh0Ic77oCo7iKNa0iqwe,,,,"{""isCatalog"": false}",,,Unidad,,,
1724,Termocontraible 16 mm,20.0,0.0,,1xH-Ev02xKaOQbdImoPBeb8hhvmeSIg11,,,,"{""isCatalog"": false}",,,Unidad,,,
1725,Pintura anticorrosiva color gris (balde 18L),1490.0,0.0,,1xh1QLEyzpYkhdGeY6KWNstfgbVGDtWlr,,,,"{""isCatalog"": false}",,,Unidad,,,
1726,Termico 16A bipolar,55.0,0.0,,1XHa67Q-pflE-t6lrtzWPVhNmidFQKk4y,,,,"{""isCatalog"": false}",,,Unidad,,,
1727,Termico unipolar de 20A marca CAMSCO (Japón),35.0,0.0,,1xiS7er8pM3f03gq1DZI43FjKQWcsCV-9,,,,"{""isCatalog"": false}",,,Unidad,,,
1728,Tubo led con base de tipo T8 de 120cm,70.0,0.0,,1xjBraMz8DbwS-jtrFjhDOj_UmyDJOIHM,,,,"{""isCatalog"": false}",,,Unidad,,,
1729,CHICOTILLO ENGOMADO DE 40CM,58.0,0.0,,1xjTaqNKvWsbv4VsANMt3piQUC9j8nT23,,,,"{""isCatalog"": false}",,,Unidad,,,
1730,Cable N°12 de 7 hilos Tigre (rollo de 100 metros),720.0,0.0,,1XjW1VtGMDhidJrMpUnU65EzVZoLACnoX,,,,"{""isCatalog"": false}",,,Unidad,,,
1731,Cablecanal con adhesivo 20*10,8.0,0.0,,1XLzMhgHR1bAg3UsN3GWfzqME8xb7VTaG,,,,"{""isCatalog"": false}",,,Unidad,,,
1732,Pantalla LED 60*60 empotrable,190.0,0.0,,1XMy2cnc7l0wegmWVGBcqQq38Q2YymPR9,,,,"{""isCatalog"": false}",,,Unidad,,,
1733,Termico bipolar de 32Amp marca EATON,125.0,0.0,,1XMy57y03kfy2vrpy5jU_cxGfYhT9F6Bu,,,,"{""isCatalog"": false}",,,Unidad,,,
1734,Regleta industrial 25Amp ULTRA,110.0,0.0,,1xNIA3c3Izus0T41q2225obwjL84S72CQ,,,,"{""isCatalog"": false}",,,Unidad,,,
1735,Chapa Forte 840,520.0,0.0,,1xnUUgDkvclPVQBCT8JDLtsNGHI8K-co7,,,,"{""isCatalog"": false}",,,Unidad,,,
1736,"Foco LED 18W, tipo bombilla, rosca universal E27, luz blanca, 100-240V, luz blanca",19.0,0.0,,1Xo8gCnQAqtQ0fpLpKvwzwQvz6WI01xh5,,,,"{""isCatalog"": false}",,,Unidad,,,
1737,Termomagnetico bipolar de 40A,45.0,0.0,,1xoshuqFF6JKi2BmI3sfpo5IoZgRhYZgt,,,,"{""isCatalog"": false}",,,Unidad,,,
1738,Tubo LED integrado 36W 220V,70.0,0.0,,1xp6NojPlmwLCQn1vpBVhb3yoGq_UvQu2,,,,"{""isCatalog"": false}",,,Unidad,,,
1739,Foco ahorrador LED,13.0,0.0,"Led de 9W 
Marca FSL o similar",1Xpiah6vQbPDXKv4D_4xr7XgxdjkrMQ6S,,,,"{""isCatalog"": false}",,,Unidad,,,
1740,Driver para LED 60W,68.0,0.0,,1XqC2q7vsO8__76_iUKsaizo_4mmsJ2Zx,,,,"{""isCatalog"": false}",,,Unidad,,,
1741,Tiner,30.0,0.0,,1XqkG-cWmAVoSN3TMqG7RgDzrMR9vlNdS,,,,"{""isCatalog"": false}",,,Unidad,,,
1742,Caja de distribucion 30*20,40.0,0.0,,1XqmhOmmwSmi9Sm08UNbrta5seFxhZFTS,,,,"{""isCatalog"": false}",,,Unidad,,,
1743,Placa simple interruptor/tomacorriente SICA,28.0,0.0,,1XQmy2EngHwZdCAgBaI3Ehusc4OXclxAq,,,,"{""isCatalog"": false}",,,Unidad,,,
1744,Cable tipo alambre 7 hilos N°14,390.0,0.0,,1XraAEilOamlZ4wXvUw9vUn91PVBNZ7ZZ,,,,"{""isCatalog"": false}",,,Unidad,,,
1745,"Reflector LED 200W plano, IP66, AC220, 50/60Hz, Booniga",280.0,0.0,,1xS5jXsbNNNY84NauDFuq5vvWzv5ETE-e,,,,"{""isCatalog"": false}",,,Unidad,,,
1746,Broca #10 concreto,35.0,0.0,,1XTigJ-9ztDRmUGgebzMEJOW5puD1MJh5,,,,"{""isCatalog"": false}",,,Unidad,,,
1747,Clavijas electricas,12.0,0.0,Clavijas electricas ind. Brasilera,1xTNl1NifOQYDu2aSlJWEaEySOMIHMOwk,,,,"{""isCatalog"": false}",,,Unidad,,,
1748,Pila recargable AAA,41.0,0.0,,1XtTgWP6ssr58dwnbeqcovA6xQbFuR2A9,,,,"{""isCatalog"": false}",,,Unidad,,,
1749,Paneles LED tipo torta,78.0,0.0,,1XtTZkR1DKBW2TVNVh4KOMZg00YLSm0Hi,,,,"{""isCatalog"": false}",,,Unidad,,,
1750,PANEL LED DE 60X60 DE 220 VOLT 60 WTTS,260.0,0.0,,1XuN-7g9WHyGIFd-Lf2EIhyOjetiKAiIa,,,,"{""isCatalog"": false}",,,Unidad,,,
1751,Cinta Led de 220 voltios de doble fila (metro),25.0,0.0,,1XvgldrzUD2otkTo8SnSIrcTKWaYZ0nNl,,,,"{""isCatalog"": false}",,,Unidad,,,
1752,Teflon,5.0,0.0,,1xVUkquDh1JZEw1hF6Oh-BWpla8Ja1xfX,,,,"{""isCatalog"": false}",,,Unidad,,,
1753,Varilla roscada de 5MM Dde 1 metro de largo,22.0,0.0,,1xwF5fwBE_756ylPaCNZZvgI1jnkq8Oa7,,,,"{""isCatalog"": false}",,,Unidad,,,
1754,Foco rosca LED 10w,12.0,0.0,,1xWvQYwNOc-wKKqJsaGCFRbTYSg8oMOj8,,,,"{""isCatalog"": false}",,,Unidad,,,
1755,Tapa ciega plastica rectangular (Bolivia),2.0,0.0,,1XxjRAp1TzcYYu-BJo8LGKDPC7KPuGhk2,,,,"{""isCatalog"": false}",,,Unidad,,,
1756,Tomacorriente nema doble,14.0,0.0,,1XXLRQmVAkBBlesy3sQ7KpcfixnxHPy7a,,,,"{""isCatalog"": false}",,,Unidad,,,
1757,"Cable bipolar #18, multifilar de cobre, marca Tigre",397.0,0.0,,1XXRo-vB8BM7178SQMe-bxgD5rlPtzLK2,,,,"{""isCatalog"": false}",,,Unidad,,,
1758,"Grifo llave final para pila de 1/2""",75.0,0.0,,1xXSakStpS-s8c0bjblTQUcEnSoPKXhe3,,,,"{""isCatalog"": false}",,,Unidad,,,
1759,Alambre aislado de cobre N° 12 (de 1 hebra) METRO,13.0,0.0,,1Xy1jCFpVp3bMOP9VbZdW6Zh7DVUCunMG,,,,"{""isCatalog"": false}",,,Unidad,,,
1760,Fuente de 12V generico,80.0,0.0,,1XY5NHEYMGctegt7bcj6OxmDHjzV0-RLc,,,,"{""isCatalog"": false}",,,Unidad,,,
1761,Panel LED 18W para empotrar,42.0,0.0,,1Xy6eosYnGiPNau4mjfSFzEWeyjcQZHFq,,,,"{""isCatalog"": false}",,,Unidad,,,
1762,Driver para LED 24W,25.0,0.0,,1XyA83skKwpBTm2XH1bye7HNnGCQE-MV2,,,,"{""isCatalog"": false}",,,Unidad,,,
1763,Placa tomacorriente tipo nema doble,35.0,0.0,,1Xyi53KurpMw231UdLHf8GgDLt1EcmOKu,,,,"{""isCatalog"": false}",,,Unidad,,,
1764,Cable bipolar #12 tigre,1650.0,0.0,,1xzI7fu06a7xyzOeu13lsd7I7JS_uPCLC,,,,"{""isCatalog"": false}",,,Unidad,,,
1765,Cable UTP cat5 100% cobre 24awg para exterior,850.0,0.0,,1XzwfMSiaihSyPAmT9R_uk0qO1ssi4V2h,,,,"{""isCatalog"": false}",,,Unidad,,,
1766,Foco tipo botellon 28W,32.0,0.0,,1y-yDZz8OoLNcYxQVg2At607zfAFRa5E7,,,,"{""isCatalog"": false}",,,Unidad,,,
1767,"Cable de cobre 7 hilos #14 marca Tigre, Negro (Rollo 100 metros)",590.0,0.0,,1Y0GuF_OBMGllBRZRdfbIih9UBq97HEZ-,,,,"{""isCatalog"": false}",,,Unidad,,,
1768,"Reflector LED 200W plomo, semi industrial, IP66 para interperie, AC220, 50/60Hz, Luz Blanca 6500K",320.0,0.0,,1Y2-k6n3s02xgXdAgdE0wA0lKC1PSVChd,,,,"{""isCatalog"": false}",,,Unidad,,,
1769,"Pantalla cuadrada 60*60, 60W",230.0,0.0,,1Y2P_5OtMWMfnujGNS9Aaakri3qAMW7co,,,,"{""isCatalog"": false}",,,Unidad,,,
1770,Regleta bornera en barra 6 pares,18.0,0.0,,1y69Ml11YAi18YJH8swHzTZXlfYG7GmQ0,,,,"{""isCatalog"": false}",,,Unidad,,,
1771,Canoa doble p/dos tubos LED 120cm,35.0,0.0,,1yb5fJ4FCkVUoab7CLCo8PAai_hetE-RQ,,,,"{""isCatalog"": false}",,,Unidad,,,
1772,Tornillo 6 (500U),115.0,0.0,,1ybgOd2lLXIC5a5GU5qKaV0GhQxiOkVY2,,,,"{""isCatalog"": false}",,,Unidad,,,
1773,Foco LED de 9W,14.0,0.0,,1yBKZpOsnB2SNxoS9pvC9gdh4EYMuiEiM,,,,"{""isCatalog"": false}",,,Unidad,,,
